conv_id,turn_id,speaker,utterance,dialog_act,empathy,emotion,emotional_polarity,self_disclosure,empathy_mean,self_disclosure_mean,fact_type,question_type,feeling_direction,agree_type,da,da_category
449,9,Person 2,I do not like the fact in most countries they are controlled by one person.,"('sd',)",2.253381968,2.222486496,1.687881112,2.186434031,1.989036736,1.80689414,fact,no,no,no,sd,statement
449,10,Person 1,Me neither.... like the entire worlds fate in one persons hand.. doesn't make sense,(),2.742597818,2.997474909,2.102851391,2.199777842,1.989036736,1.80689414,opinion,no,no,no,none,others
449,11,Person 2,"I agree, I bet they have bombs and weapons that we don't even know about.","('aa',)",2.341347933,2.203689337,1.53856349,1.907244444,1.989036736,1.80689414,no,no,no,accept,aa,agreement
449,12,Person 1,Oh yah for sure....,"('aa',)",1.580332398,2.001313925,0.798581362,1.573196411,1.989036736,1.80689414,no,no,no,accept,aa,agreement
449,13,Person 2,I worry about biological warfare,"('sd',)",1.734254837,1.791467428,1.726128817,2.433060408,1.989036736,1.80689414,fact,no,no,no,sd,statement
449,14,Person 1,Yes I worry about that too... So many things oculd go wrong,"('aa',)",2.898727179,2.67498827,1.902488351,2.21497345,1.989036736,1.80689414,no,no,no,accept,aa,agreement
449,15,Person 2,It may get worst as resources get tighter.,"('sv',)",2.863811255,2.227920532,1.497725129,1.636679053,1.989036736,1.80689414,opinion,no,no,no,sv,statement
449,16,Person 1,that's definitely a possibility,(),1.632692695,1.614434481,0.664960921,1.470332026,1.989036736,1.80689414,opinion,no,no,no,none,others
449,17,Person 2,Do you think we will every have world peace?,"('qy',)",1.445893526,1.397275329,0.869180858,1.273269296,1.989036736,1.80689414,no,qy,no,no,qy,question
449,18,Person 1,Not in the near future no...,(),1.086613536,1.307070136,1.043299794,1.398487091,1.989036736,1.80689414,fact,no,no,no,none,others
449,19,Person 2,I agree,"('aa',)",1.512299299,1.723880172,0.757534683,1.953150511,1.989036736,1.80689414,no,no,no,accept,aa,agreement
449,20,Person 1,well it has been great chatting! goodbye,"('fc',)",0.617533684,1.617097259,0.254218191,0.924093127,1.989036736,1.80689414,no,no,forward,no,fc,forward
449,21,Person 2,you too! bye,"('fc',)",0.635986745,1.490841508,0.463379234,1.006516218,1.989036736,1.80689414,no,no,forward,no,fc,forward
450,0,Person 1,"Hi there, what did you think of this?","('fp', 'qo')",0.65023458,0.793101966,0.72494328,0.805113137,2.426508802,2.144663638,no,qo,forward,no,fp,forward
450,1,Person 2,It is so sad the uprest taking place over there,"('sv',)",3.807477713,3.592746496,2.080980062,2.106011868,2.426508802,2.144663638,opinion,no,no,no,sv,statement
450,2,Person 1,"yeah I really can't imagine living like that, it must be so stressful","('aa',)",3.868118763,3.622616053,2.022663355,2.378584385,2.426508802,2.144663638,no,no,no,accept,aa,agreement
450,3,Person 2,I agree its wierd I always thought india as peaceful love and light,"('aa',)",2.513227224,2.622977734,1.940194488,2.343416452,2.426508802,2.144663638,no,no,no,accept,aa,agreement
450,4,Person 1,"yeah, same here, albeit a bit impoverished.  I did not realize there was all this conflict and violence with India and Pakistan","('aa',)",2.240055799,1.994701505,1.584993958,1.982860565,2.426508802,2.144663638,no,no,no,accept,aa,agreement
450,5,Person 2,Same here you never really here of this on the news,"('fc',)",1.796779275,1.81225574,1.550556064,1.548478246,2.426508802,2.144663638,no,no,forward,no,fc,forward
450,6,Person 1,no not at all,"('ng',)",1.432470798,1.617626667,0.880332708,1.658542395,2.426508802,2.144663638,no,answer,no,no,ng,others
450,7,Person 2,I would be so afraid on the daily to live there,"('sd',)",3.728557348,3.699296236,2.019850016,3.16627717,2.426508802,2.144663638,fact,no,no,no,sd,statement
450,8,Person 1,"right?  me too!  I get worried about things like getting sick, these people are worrying abuout imminent death","('sv',)",3.485913515,3.342192173,2.039955139,2.939440727,2.426508802,2.144663638,opinion,no,no,no,sv,statement
450,9,Person 2,exactly there quality of life must be so bad,"('sv',)",3.537554502,3.326528549,1.977507114,1.957572937,2.426508802,2.144663638,opinion,no,no,no,sv,statement
450,10,Person 1,yeah totally miserable.  I'm grateful to live in the USA,"('aa',)",2.175302744,3.326317549,0.98500061,2.901035547,2.426508802,2.144663638,no,no,no,accept,aa,agreement
450,11,Person 2,Me two we have it so great here we dont deal with issues between places with violence,"('sd',)",2.156490088,2.275807381,0.564908803,2.720073938,2.426508802,2.144663638,fact,no,no,no,sd,statement
450,12,Person 1,yeah we are truly so lucky,"('aa',)",2.399798632,3.282202721,0.095174804,2.363536835,2.426508802,2.144663638,no,no,no,accept,aa,agreement
450,13,Person 2,They should do things like trump sanctions and walls not violence there killing innocent people,"('sv',)",2.74499774,2.850939989,1.990578771,2.186752558,2.426508802,2.144663638,opinion,no,no,no,sv,statement
450,14,Person 1,so you think Trump's sanctions and the wall are a good thing?,"('qy',)",1.453917503,1.413454771,0.590202451,1.405353546,2.426508802,2.144663638,no,qy,no,no,qy,question
450,15,Person 2,I really do countries are complying,(),2.115039825,2.030608416,0.466731519,2.098494053,2.426508802,2.144663638,opinion,no,no,no,none,others
450,16,Person 1,"YEah I totally agree, I think he is doing a fabulous job.  If only he got the support he needed from the media, what we could do would be incredible","('aa', 'sv')",2.905462027,3.115600109,0.37559092,2.650294781,2.426508802,2.144663638,opinion,no,no,accept,aa,agreement
450,17,Person 2,"Agree but the media is so bias, obama did most the stuff trump is and never got flack from it its so sad","('aa', 'sv')",2.419782162,3.198442936,2.221661568,2.332515478,2.426508802,2.144663638,opinion,no,no,accept,aa,agreement
450,18,Person 1,"Yeah absolutely!  It is maddening.  All he got was a bunch of praise and props.  Well I gotta go, have a great day!  bye","('fc', 'sv')",2.501259327,3.521783113,1.428348422,2.357001543,2.426508802,2.144663638,opinion,no,forward,no,fc,forward
450,19,Person 2,same here bye,"('fc',)",0.597736478,1.134205937,0.698274732,0.991916597,2.426508802,2.144663638,no,no,forward,no,fc,forward
451,0,Person 1,poor kitten,(),1.845091343,2.455465078,1.568946481,1.925931931,2.57998004,2.142004585,fact,no,no,no,none,others
451,1,Person 2, I know it's awful...,(),3.724015474,3.6230371,2.025327682,2.120748997,2.57998004,2.142004585,opinion,no,no,no,none,others
451,2,Person 1,yea it is people are sick,"('aa',)",2.729343891,2.845617533,1.995895863,1.89009583,2.57998004,2.142004585,no,no,no,accept,aa,agreement
451,3,Person 2,"Like dumping a kitten is one thing, but wrapping it up the way he did? That's evil","('qy^d',)",2.971228361,3.647291422,2.056535721,2.509114027,2.57998004,2.142004585,no,qy,no,no,qy,question
451,4,Person 1,probably some satanic ritual they like to use cats,(),1.937773705,1.737024307,1.292320371,1.775232315,2.57998004,2.142004585,fact,no,no,no,none,others
451,5,Person 2,Ew I didn't even think about that. It could be,"('sd',)",2.284716845,2.086905718,1.37725091,1.732689738,2.57998004,2.142004585,fact,no,no,no,sd,statement
451,6,Person 1,yea they do all kinds of sick depraved acts to animals,"('aa', 'sv')",3.490668535,3.718281984,2.121397495,2.076104164,2.57998004,2.142004585,opinion,no,no,accept,aa,agreement
451,7,Person 2,Yah... I just don't get it. They  can feel pain just as much as us...,"('aa',)",3.128774405,3.092851639,1.874616981,2.110896587,2.57998004,2.142004585,no,no,no,accept,aa,agreement
451,8,Person 1,yea what do you think about the people trying to save these animals do you think they should spend their time to help human children first,"('qo',)",1.841910839,1.549192071,0.935505509,1.517203331,2.57998004,2.142004585,no,qo,no,no,qo,question
451,9,Person 2,"I mean I think that all causes should be represented. Given children are more important, but animals need a voice too.","('sv',)",3.154824495,2.453031778,0.683781683,2.621694803,2.57998004,2.142004585,opinion,no,no,no,sv,statement
451,10,Person 1,yes they do but do you think a minute spent to save animals is one less minute you could give to kids dying in chicago everyday,"('aa',)",3.082650423,2.78732419,1.552244782,2.173952818,2.57998004,2.142004585,no,no,no,accept,aa,agreement
451,11,Person 2,"That is true, but you have to think, their drive is now for saving animals. They'll be more passionate and productive in that aspect. People are going to do what their going to do,i'll just be happy its a good thing they're doing.","('aa', 'sv')",2.96099329,2.572800159,0.670520842,2.476751328,2.57998004,2.142004585,opinion,no,no,accept,aa,agreement
451,12,Person 1,I suppose personally I would kill all the kittens in america if it would ensure the life of one human child,"('sd',)",3.007901669,2.690206051,1.695899367,2.975844383,2.57998004,2.142004585,fact,no,no,no,sd,statement
451,13,Person 2,That is hard to think about... But I think i could come to the same conclusion.,"('sv',)",2.361465454,2.181233406,1.205345392,2.103468418,2.57998004,2.142004585,opinion,no,no,no,sv,statement
451,14,Person 1,yea its tough but I value human life more then animal life like there is no way I would give money to any animal charity because there is still too much human suffering to solve first,"('sv',)",2.892654419,2.731498957,1.722234607,2.885346174,2.57998004,2.142004585,opinion,no,no,no,sv,statement
451,15,Person 2,I agree with that as well.. I think the amount americans spend on unneccary animal stuff is crazy when there are people starving to death or can't afford medical stuff,"('aa', 'sv')",2.977967501,2.87453866,2.058045626,2.425509453,2.57998004,2.142004585,opinion,no,no,accept,aa,agreement
451,16,Person 1,i know people are literally starving to death around the world everyday drinking dirty shit water while we spend billions on animals,"('sv',)",3.025548697,3.475705385,2.205664396,2.468265772,2.57998004,2.142004585,opinion,no,no,no,sv,statement
451,17,Person 2,"I know, it's kind of crazy. I do think that we should still take care of animals and care about them, but not to the extent that a lot of people do. Like don't buy your dog a sweater or halloween outfit. Donate to a charity or something.","('sv',)",2.935486555,2.94446373,1.191065073,2.885134935,2.57998004,2.142004585,opinion,no,no,no,sv,statement
451,18,Person 1,I agree with that nice chatting with you bye,"('aa',)",0.658691585,1.511918426,0.184407473,1.159297705,2.57998004,2.142004585,no,no,no,accept,aa,agreement
451,19,Person 2,bye!,"('fc',)",0.587893307,1.090798497,0.625385642,1.006808996,2.57998004,2.142004585,no,no,forward,no,fc,forward
452,0,Person 1,This particular article was really trying to pull on the heartstrings.,"('sd',)",3.055051565,3.088894367,1.298708916,2.153595209,2.485406211,2.252281648,fact,no,no,no,sd,statement
452,1,Person 2,"Yes, it was a pretty grisly image it portrayed of what happened to the kitten.","('aa',)",3.39697051,3.388283491,1.619438291,2.217480183,2.485406211,2.252281648,no,no,no,accept,aa,agreement
452,2,Person 1,"Yeah, the amount of detail and effort put into trying to encourage the reader to vicariously live out the last moments of its life was a little off putting.","('aa',)",2.789323092,2.861261845,1.738765717,2.136281967,2.485406211,2.252281648,no,no,no,accept,aa,agreement
452,3,Person 2,"Yeah, they were clearly trying to influence people to join their cause for justice and animal equality.","('aa',)",3.077832937,2.477983713,1.325643897,2.139182806,2.485406211,2.252281648,no,no,no,accept,aa,agreement
452,4,Person 1,"That tactic is used by a lot of animal rights groups and frankly, it has the opposite effect on me personally. I'm a human being who is capable of empathy, you don't have to shove it down my throat.","('sv',)",2.694844961,3.10253644,1.492569804,3.060691833,2.485406211,2.252281648,opinion,no,no,no,sv,statement
452,5,Person 2,"Yeah, and I feel they're too quick to judge in instances like this.  Maybe the kitten was way into BDSM.  Maybe it died feeling unimaginable ecstasy.  Like, let's not rush to judgment here.","('aa', 'sv')",2.708174229,2.749759197,1.585278153,2.421912193,2.485406211,2.252281648,opinion,no,no,accept,aa,agreement
452,6,Person 1,"Or, maybe it was dead before it was wrapped in utility cords and abandoned. There just a lot of cruelty read into a situation without any proof.","('sd',)",2.658551931,2.716127157,1.543173075,1.948171616,2.485406211,2.252281648,fact,no,no,no,sd,statement
452,7,Person 2,"For sure.  I do think they also lose credibility when they talk about things like animal ""equality.""  Opposing cruelty is one thing, but talking about equality for all living things?  So if I swat a fly am I going to be charged with murder?  Let's get realistic or else your whole argument loses credibility.","('aa', 'sv')",2.436706066,2.665476084,1.62082696,2.672054768,2.485406211,2.252281648,opinion,no,no,accept,aa,agreement
452,8,Person 1,"I mean, Jainists take care not to harm any other living thing. They carry brooms wherever they go to sweep any insects out of their path, but most people crusading for animal rights aren't Jains, they drive cars and eat factory farmed food. I think people just like something to be outraged about; gives them purpose in a reality characterized by globalized exploitation and loss of meaning.","('sv',)",2.720832109,2.634078741,0.955934584,2.841295719,2.485406211,2.252281648,opinion,no,no,no,sv,statement
452,9,Person 2,"Yeah, people sure like being outraged nowadays.  It's like they prefer it.  They want to be victims of something, or see someone as a victim.","('aa', 'sv')",2.858933687,2.688957453,1.531909466,2.603140354,2.485406211,2.252281648,opinion,no,no,accept,aa,agreement
452,10,Person 1,Or blame their problems on someone else instead of looking inward and making changes to their personality and lifestyle. Being outraged is just so much easier! Bonus! It allows me to vent the frustrations of my daily life that most likely have nothing to do with what I'm outraged about!,"('sv',)",2.618476152,3.212792397,0.86393404,2.968671799,2.485406211,2.252281648,opinion,no,no,no,sv,statement
452,11,Person 2,"Absolutely.  Back to the article for a second, I wonder what the penalties are for animal cruelty cases.  I assume it's just fines but I don't know.  Do you have any idea?","('qy',)",1.641766191,1.59874773,1.013403177,1.875110745,2.485406211,2.252281648,no,qy,no,no,qy,question
452,12,Person 1,"Usually fines. You can be arrested but bond is normally set really low, ~2000 for even the most heinous acts. It's equivalent to a severe moving violation in your vehicle.","('sd',)",2.147489071,2.211401224,1.409421206,2.280246735,2.485406211,2.252281648,fact,no,no,no,sd,statement
452,13,Person 2,"Yeah, I figured it would be something like that.  In this case it would be interesting to see if the citizens track down the culprit.","('aa', 'sv')",2.468054295,1.84881413,0.866073847,1.860555649,2.485406211,2.252281648,opinion,no,no,accept,aa,agreement
452,14,Person 1,"Supremely doubtful, it's not like they have the help of law enforcement or anything. They are basically going vigilante in the hopes of solving a case with no evidence or power to investigate.","('sv',)",2.334459066,2.390189409,1.631364107,1.932383299,2.485406211,2.252281648,opinion,no,no,no,sv,statement
452,15,Person 2,I suppose it depends on where the kitten came from.  If someone had a litter and gave them away it could be found out.  Either way I don't really care.,"('sd',)",2.347771406,1.975868583,1.088428974,2.35789609,2.485406211,2.252281648,fact,no,no,no,sd,statement
452,16,Person 1,That's the long and short of it right? Wouldn't the time be better spent fostering living pets or something similar?,"('qy',)",2.129678488,1.935164332,0.867826581,1.712096214,2.485406211,2.252281648,no,qy,no,no,qy,question
452,17,Person 2,"I agree.  I feel sad at the thought of a tortured cat.  But I'm not going to lose sleep over a dead cat, just like I don't break down when I see a squirrel squished on the road.","('aa',)",3.337813139,3.403135538,1.52492547,3.211924791,2.485406211,2.252281648,no,no,no,accept,aa,agreement
452,18,Person 1,"There are certainly more personal and pressing things to lose sleep over. Well, thanks for chatting today. Have a good one! bye","('fc',)",1.380851984,1.824180245,0.757147133,1.58547473,2.485406211,2.252281648,no,no,forward,no,fc,forward
452,19,Person 2,"Yes, nice chatting with you.  Have a nice day.  bye","('fc',)",0.90454334,1.45970726,0.433707952,1.067466259,2.485406211,2.252281648,no,no,forward,no,fc,forward
453,0,Person 1,Hello what did you think about the article?,"('fp', 'qo')",0.66058594,0.68787545,0.900560498,0.828784287,2.463160962,1.993417963,no,qo,forward,no,fp,forward
453,1,Person 2,this one truly broke my heart,(),3.440019846,3.704345465,1.920113921,2.367092371,2.463160962,1.993417963,opinion,no,no,no,none,others
453,2,Person 1,It was so sad. How can someone do things like this to an animal,"('sv',)",3.926249027,3.860070705,2.13608551,2.3320961,2.463160962,1.993417963,opinion,no,no,no,sv,statement
453,3,Person 2,i dont know to an innocent being that cant protect itself,"('sv',)",2.92331481,2.880492449,1.901699662,2.065310955,2.463160962,1.993417963,opinion,no,no,no,sv,statement
453,4,Person 1,"I couldn't even kill an ant, let alone a cat!","('sd',)",2.403311491,3.089756012,1.760020375,2.55528903,2.463160962,1.993417963,fact,no,no,no,sd,statement
453,5,Person 2,me two these stories just hurt my heart i didnt even want to keep reading,(),3.695863008,3.82345295,2.174532175,2.83936882,2.463160962,1.993417963,opinion,no,no,no,none,others
453,6,Person 1,Do you own any pets?,"('qy',)",0.897809207,0.946477592,0.70271039,1.090360284,2.463160962,1.993417963,no,qy,no,no,qy,question
453,7,Person 2,yes a dog hes three my love how about you,"('sv',)",0.966730535,1.837757707,0.313792586,2.026326895,2.463160962,1.993417963,opinion,no,no,no,sv,statement
453,8,Person 1,I have a dog too! I would be so sad if someone were to hurt it,"('by',)",3.635140657,3.74120307,1.992840767,3.112809181,2.463160962,1.993417963,no,no,backward,no,by,backward
453,9,Person 2,i couldnt imagine I would be out for blood there is no excuse for this,(),3.221691847,3.318336725,2.223283529,2.549229145,2.463160962,1.993417963,opinion,no,no,no,none,others
453,10,Person 1,Same here. I wonder what the owners of the cat did afterwards,"('aa', 'sd')",2.856428862,1.824892282,1.492563844,1.72123003,2.463160962,1.993417963,fact,no,no,accept,aa,agreement
453,11,Person 2,i hope they found the person so they couldnt do this to others,(),3.011125088,2.96432209,1.079555511,1.954268336,2.463160962,1.993417963,fact,no,no,no,none,others
453,12,Person 1,I agree. I hope that person goes to jail too.,"('aa',)",3.378347158,3.269253016,1.404272199,2.503954887,2.463160962,1.993417963,no,no,no,accept,aa,agreement
453,13,Person 2,i like how they used this experience to advocate for animals around the us,(),3.216743708,2.45792532,0.081497416,2.156724215,2.463160962,1.993417963,opinion,no,no,no,none,others
453,14,Person 1,It's interesting. Do you think the person will ever harm another animal?,"('qy',)",1.797394514,1.569906354,1.123597026,1.417547703,2.463160962,1.993417963,no,qy,no,no,qy,question
453,15,Person 2,oh yes seems ingrained in them to do this to animals people are sick,"('aa',)",2.999160767,2.850785255,2.002901554,2.17551589,2.463160962,1.993417963,no,no,no,accept,aa,agreement
453,16,Person 1,I hope they don't move on to bigger things and do this to other humans.,"('sd',)",2.701138258,3.025466681,1.288869262,2.199629068,2.463160962,1.993417963,fact,no,no,no,sd,statement
453,17,Person 2,i think thats alot what happens its a precursor to murderers,"('sv',)",2.302895308,2.124387264,1.841974139,2.112486124,2.463160962,1.993417963,opinion,no,no,no,sv,statement
453,18,Person 1,True. Well it was nice talking to you. bye,"('fc',)",0.668605328,1.587750554,0.29484722,0.944099367,2.463160962,1.993417963,no,no,forward,no,fc,forward
453,19,Person 2,you two thanks bye!,"('fc',)",0.560663879,1.310519099,0.402964801,0.916236579,2.463160962,1.993417963,no,no,forward,no,fc,forward
454,0,Person 1,hey what did you think about the article,"('qo',)",0.571567535,0.741176307,1.010048509,0.884857714,2.515604152,1.940711076,no,qo,no,no,qo,question
454,1,Person 2,"Wow, I thought it was absolutely horrifying, what did you think>","('qo', 'sv')",3.163690805,3.688883781,1.743386269,1.789228201,2.515604152,1.940711076,opinion,qo,no,no,qo,question
454,2,Person 1,Yes imagine having that cold of a heart to do this? So disgusting.,(),3.58450985,3.658512831,1.790124416,2.411791563,2.515604152,1.940711076,opinion,no,no,no,none,others
454,3,Person 2,"Yeah, an extremely sick and depraved person.  Seriously must be a serial killer, no doubt.","('aa', 'sv')",3.039186954,3.730084419,1.549543738,2.194824457,2.515604152,1.940711076,opinion,no,no,accept,aa,agreement
454,4,Person 1,seriously must be someone with issues beyond belief.,"('sv',)",2.740041018,2.570821047,1.515861988,1.685150862,2.515604152,1.940711076,opinion,no,no,no,sv,statement
454,5,Person 2,"yeah, who needs to be put away.  that is outrageous.  the poor little kitten!!!","('aa',)",3.540894747,4.011639595,2.102160692,2.477813482,2.515604152,1.940711076,no,no,no,accept,aa,agreement
454,6,Person 1,imagine the pain!?!?,(),3.177859068,3.713582754,1.743830562,1.930310249,2.515604152,1.940711076,opinion,no,no,no,none,others
454,7,Person 2,"Right?!  And how helpless it is.  Just unbelievable, ugh I can't even think abut it.",(),3.858091116,3.979784012,2.062430382,2.547050714,2.515604152,1.940711076,opinion,no,no,no,none,others
454,8,Person 1,exactly. its crazy some of these people live among us.,"('aa',)",2.919904709,2.843753576,1.806802154,1.923143148,2.515604152,1.940711076,no,no,no,accept,aa,agreement
454,9,Person 2,"It really is, I can't even imagine the mindset of a person like that.","('sd',)",3.693325281,3.717338085,1.75566256,2.384759903,2.515604152,1.940711076,fact,no,no,no,sd,statement
454,10,Person 1,They probably don't even have enough of a brain to call what they think of a mindset.,"('sv',)",2.3624084,2.352850676,1.470324874,1.990252376,2.515604152,1.940711076,opinion,no,no,no,sv,statement
454,11,Person 2,"yes or even  to call human, so sick.  I'm so disgusted","('aa',)",3.598897696,3.972002506,2.03426671,2.877803802,2.515604152,1.940711076,no,no,no,accept,aa,agreement
454,12,Person 1,they would probably do it again if they could.,"('sv',)",1.954149604,1.745755672,0.883458912,1.727042556,2.515604152,1.940711076,opinion,no,no,no,sv,statement
454,13,Person 2,"oh I bet, they probably already have","('sv',)",1.831411481,1.666650653,1.313549161,1.45718646,2.515604152,1.940711076,opinion,no,no,no,sv,statement
454,14,Person 1,yes people just have not found out most likely.,"('sv',)",2.101693153,1.827536225,1.25014627,1.576756835,2.515604152,1.940711076,opinion,no,no,no,sv,statement
454,15,Person 2,yes that would be my guess,"('aa',)",1.307509422,1.313298583,0.858564615,1.580098152,2.515604152,1.940711076,no,no,no,accept,aa,agreement
454,16,Person 1,that article is something i wont forget,(),1.82231319,2.480587006,0.603483498,2.270066023,2.515604152,1.940711076,opinion,no,no,no,none,others
454,17,Person 2,"same here, one of the most striking and disturbing I have read on here.  ugh.","('sd',)",3.230038643,3.914509773,1.790713906,2.556618452,2.515604152,1.940711076,fact,no,no,no,sd,statement
454,18,Person 1,ugh agreed it ruined my mood to read that,(),2.822143316,2.913175344,1.918922067,2.682763577,2.515604152,1.940711076,opinion,no,no,no,none,others
454,19,Person 2,"yeah me too, it was honestly hard to read.  I don't like to hear about suffering like that.","('aa', 'sv')",3.779812574,3.507620096,1.740110636,2.824477911,2.515604152,1.940711076,opinion,no,no,accept,aa,agreement
454,20,Person 1,agreed. hope they find the culprits soon.,"('aa',)",2.380093575,2.551712275,0.874322772,1.728997946,2.515604152,1.940711076,no,no,no,accept,aa,agreement
454,21,Person 2,So do I.  it didn't sound like they have any leads though.,"('sv',)",2.076368332,1.515428662,1.338508844,1.358221412,2.515604152,1.940711076,opinion,no,no,no,sv,statement
454,22,Person 1,yeah which is why i doubt they will,"('aa',)",1.896704197,1.766813636,1.643768549,1.92150414,2.515604152,1.940711076,no,no,no,accept,aa,agreement
454,23,Person 2,"yeah, you are probably right.  the person will just be free to strike again.","('aa', 'sv')",2.44012475,1.756088138,1.17376399,1.682140827,2.515604152,1.940711076,opinion,no,no,accept,aa,agreement
454,24,Person 1,it was a great talk overall. bye,"('fc',)",0.908934057,1.523642659,0.249631196,1.016566992,2.515604152,1.940711076,no,no,forward,no,fc,forward
454,25,Person 2,"same to you, bye","('fc',)",0.604034483,1.34312737,0.484236807,0.979060233,2.515604152,1.940711076,no,no,forward,no,fc,forward
455,0,Person 1,hey what are your thoughts on the article,"('sv',)",0.734434545,0.796503723,1.041459084,0.856452525,2.426268522,1.960193339,opinion,no,no,no,sv,statement
455,1,Person 2,It's super sad... I don't get how someone can do that to a cute kitten... hbu,"('by',)",3.840023279,3.760173082,2.180969238,2.416241169,2.426268522,1.960193339,no,no,backward,no,by,backward
455,2,Person 1,same like what goes through your head,"('sd',)",2.475757837,1.693677306,1.325028062,1.39375031,2.426268522,1.960193339,fact,no,no,no,sd,statement
455,3,Person 2,I want them to find this person and punish him,"('^q',)",3.12493062,3.422088623,1.750891089,2.685818434,2.426268522,1.960193339,no,no,no,no,^q,others
455,4,Person 1,me two there is no excuse for this behavior,"('^q',)",1.890868902,2.378807306,2.077310801,1.817510724,2.426268522,1.960193339,no,no,no,no,^q,others
455,5,Person 2,like dropping it on the side of the raod is one thing... but tying it up just to hurt it is evil,"('sv',)",2.68159914,3.23544693,2.059985876,2.440564871,2.426268522,1.960193339,opinion,no,no,no,sv,statement
455,6,Person 1,exactly they wanted to see its suffer so terrible,"('sv',)",3.924800158,3.870983124,2.139713764,2.366173267,2.426268522,1.960193339,opinion,no,no,no,sv,statement
455,7,Person 2,I'm glad someone found it though,"('sd',)",2.330866575,2.602392912,0.194591224,1.858717442,2.426268522,1.960193339,fact,no,no,no,sd,statement
455,8,Person 1,i cant imagine how traumatized that couple is,"('sv',)",3.925337553,3.816958189,2.043197393,2.504652739,2.426268522,1.960193339,opinion,no,no,no,sv,statement
455,9,Person 2,probably quite a bit... that had to have been hard to see,(),2.790927172,2.227093458,1.700417638,1.72850585,2.426268522,1.960193339,opinion,no,no,no,none,others
455,10,Person 1,I would be scarred for life!,"('sv',)",3.254505396,3.715014696,1.839796662,3.035102129,2.426268522,1.960193339,opinion,no,no,no,sv,statement
455,11,Person 2,me too....,(),1.972635984,1.955217838,1.35239327,2.222262144,2.426268522,1.960193339,opinion,no,no,no,none,others
455,12,Person 1,there should be better laws in place to prevent this,"('sv',)",2.336726904,2.287914515,1.243252516,2.020947218,2.426268522,1.960193339,opinion,no,no,no,sv,statement
455,13,Person 2,Or even easier access to help for mental health... the person who did this obviously has issue,(),3.114399195,2.821886063,1.955914497,2.21091342,2.426268522,1.960193339,fact,no,no,no,none,others
455,14,Person 1,yes i agree so crazy,"('aa',)",1.973433137,2.966201782,1.733611345,2.104965687,2.426268522,1.960193339,no,no,no,accept,aa,agreement
455,15,Person 2,Do you think the police will do anything to find the guy,"('qy',)",1.793195605,1.501211762,1.100107551,1.285015464,2.426268522,1.960193339,no,qy,no,no,qy,question
455,16,Person 1,I hope so could lead to a serial killer,"('sv',)",2.388947964,2.489233017,1.568920374,1.873530388,2.426268522,1.960193339,opinion,no,no,no,sv,statement
455,17,Person 2,honestly could.. or he could start hurting people or his family if he has one,"('aa',)",2.856148958,2.603513241,1.918443561,2.168979883,2.426268522,1.960193339,no,no,no,accept,aa,agreement
455,18,Person 1,yup agreed! it was nice chatting today have to go! bye,"('fc',)",0.739835024,1.792871833,0.253758252,1.299802303,2.426268522,1.960193339,no,no,forward,no,fc,forward
455,19,Person 2,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,2.426268522,1.960193339,no,no,forward,no,fc,forward
456,0,Person 1,hey how did you feel about the article?,"('qo',)",0.729664624,0.805362046,1.060345769,0.809743464,1.965060096,1.733792625,no,qo,no,no,qo,question
456,1,Person 2,I think i've heard way too many of these stories..,"('sv',)",2.46073842,2.427511215,1.632455468,2.15146327,1.965060096,1.733792625,opinion,no,no,no,sv,statement
456,2,Person 1,who's side are you on>,"('qw',)",0.745397985,1.175739169,1.004312158,1.229949594,1.965060096,1.733792625,no,qw,no,no,qw,question
456,3,Person 2,I could be on eitherdepending on the situation.,"('sd',)",1.663678885,1.437720418,1.003439307,1.975966454,1.965060096,1.733792625,fact,no,no,no,sd,statement
456,4,Person 1,same i think i need to see more background and the video,(),1.896365285,1.81404233,1.189658046,2.003715277,1.965060096,1.733792625,opinion,no,no,no,none,others
456,5,Person 2,"agreed. It does sound like she was being unneccasrily resistant, but a punch to the face is still not a professional way to subdue someone.","('aa',)",2.350016356,2.701892138,1.438090444,2.248697996,1.965060096,1.733792625,no,no,no,accept,aa,agreement
456,6,Person 1,both true the gathering crowd probably fueled it to,(),2.195024729,1.77529037,1.195711851,1.61354804,1.965060096,1.733792625,opinion,no,no,no,none,others
456,7,Person 2,"yes, it probably added tension for everyne","('aa',)",2.196687698,1.617318988,1.818181872,1.596053362,1.965060096,1.733792625,no,no,no,accept,aa,agreement
456,8,Person 1,must have hurt really bad,"('^q',)",3.324498892,3.277525425,1.940000534,2.014516592,1.965060096,1.733792625,no,no,no,no,^q,others
456,9,Person 2,"Yah... I just think a punch is so aggressive. They are trained in how to take people down, and I'm sure a punch to the face is not part of that so much",(),2.405215502,2.345927,1.495854974,2.106638908,1.965060096,1.733792625,opinion,no,no,no,none,others
456,10,Person 1,true like a taser is usually a go to now,(),1.630433679,1.746929288,1.008238435,1.772861004,1.965060096,1.733792625,fact,no,no,no,none,others
456,11,Person 2,"Yes, there are so many other options","('sd',)",2.235470295,1.830888748,0.894006908,1.336620808,1.965060096,1.733792625,fact,no,no,no,sd,statement
456,12,Person 1,hopefully they take a better loo at training,(),1.795271277,1.972813487,0.412494719,1.82974124,1.965060096,1.733792625,fact,no,no,no,none,others
